,source,author,title,description,url,urlToImage,publishedAt,content,keyword,article_sentiment,article_confidence,sentiment,confidence
152,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",How Parents Can Get Student Loan Forgiveness,Will your student loans get cancelled?,https://www.forbes.com/sites/zackfriedman/2022/02/10/how-parents-can-get-student-loan-forgiveness/,"https://imageio.forbes.com/specials-images/imageserve/6046cc26a504fd20ae8db539/0x0.jpg?format=jpg&crop=2682,1883,x156,y0,safe&fit=crop",2022-02-10T13:30:00Z,"Sen. Elizabeth Warren (Photo by Scott Olson/Getty Images)
Getty Images
Heres how parents can get student loan forgiveness.
Heres what you need to know.
Student Loans
In the ongoing quest to get … [+5173 chars]",Forgiveness,,,NEGATIVE,0.9909913539886475
153,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/","Congress Wants Memo On Student Loans Released, But Biden Confirms Student Loan Payments Will Restart In May",Will Biden release the memo on student loan forgiveness?,https://www.forbes.com/sites/zackfriedman/2022/01/26/congress-wants-memo-on-student-loans-released-but-biden-confirms-student-loan-payments-will-restart-in-may/,https://imageio.forbes.com/specials-images/imageserve/61f1becb81cf5b84ae11a111/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-01-26T21:54:39Z,"President Joe Biden (Photo by Nicholas Kamm / AFP) (Photo by NICHOLAS KAMM/AFP via Getty Images)
AFP via Getty Images
Members of Congress want student loans cancelled now and a memo on student loan… [+4558 chars]",Forgiveness,,,NEGATIVE,0.9636530876159668
154,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/","No, You Can’t Cancel Your Own Student Loans",Members of Congress won't get student loan forgiveness.,https://www.forbes.com/sites/zackfriedman/2022/02/14/no-you-cant-cancel-your-own-student-loans/,"https://imageio.forbes.com/specials-images/imageserve/620a628261d3da52e92b0ac9/0x0.jpg?format=jpg&crop=2426,1364,x0,y0,safe&fit=crop",2022-02-14T15:01:27Z,"Rep. Tom Cole (Photo by SAUL LOEB/AFP via Getty Images)
AFP via Getty Images
No, you cant cancel your own student loans.
Heres what you need to know.
Student Loans
Rep. Tom Cole (R-OK) has intro… [+4604 chars]",Forgiveness,,,NEGATIVE,0.7295742630958557
155,The Guardian,Lorraine Heggessey,Jana Bennett obituary,"Groundbreaking BBC executive whose list of achievements included the launch of BBC Three, BBC Four and iPlayerJana Bennett, who has died aged 66 of brain cancer, was the first woman appointed as director of television at the BBC, and its first director of vis…",https://amp.theguardian.com/media/2022/jan/25/jana-bennett-obituary,https://i.guim.co.uk/img/media/6db3442ca86ca19158f7fe88eb5119c5b899515a/0_86_4368_2621/master/4368.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=5ed02e7186babbe14e20533768c2c80f,2022-01-25T15:51:21Z,"Jana Bennett, who has died aged 66 of brain cancer, was the first woman appointed as director of television at the BBC, and its first director of vision, with responsibility for the corporations enti… [+6843 chars]",Forgiveness,,,POSITIVE,0.9982700347900391
156,The Economist,The Economist,China does not always collect its debts on time,Thirty-nine developing countries have delayed repayment to China since 2000,https://www.economist.com/finance-and-economics/2022/02/12/china-does-not-always-collect-its-debts-on-time,https://www.economist.com/img/b/1280/720/90/sites/default/files/images/2022/02/articles/main/20220212_fnp503.jpg,2022-02-10T15:36:52Z,"CHINAS LENDING boom to poor countries is turning sour, as governments struggle to repay their debts to its state-owned lenders like the Export-Import Bank of China and China Development Bank. So how … [+2731 chars]",Forgiveness,,,NEGATIVE,0.9989596605300903
157,The Economist,The Economist,Asia’s superpower does not always collect its debts on time,Thirty-nine developing countries have delayed repayment to China since 2000,https://www.economist.com/finance-and-economics/2022/02/12/asias-superpower-does-not-always-collect-its-debts-on-time,https://www.economist.com/img/b/1280/720/90/sites/default/files/images/2022/02/articles/main/20220212_fnp503.jpg,2022-02-10T11:21:28Z,"CHINAS LENDING boom to poor countries is turning sour, as governments struggle to repay their debts to its state-owned lenders like the Export-Import Bank of China and China Development Bank. So how … [+2731 chars]",Forgiveness,,,NEGATIVE,0.9989596605300903
158,The Guardian,Patrick Wintour Diplomatic Editor,Why are Germany and France at odds with the Anglosphere over how to handle Russia?,Analysis: Differing views over Russia within Nato alliance resurface in Ukraine crisisCan the western alliance against Russia over its buildup of troops on the Ukrainian border hold together? It is a question that politicians and diplomats are increasingly gr…,https://amp.theguardian.com/world/2022/jan/26/nato-allies-policy-russia-ukraine-analysis,https://i.guim.co.uk/img/media/02291e946bf9b80c10237f35d4ac1c3b0dd48ee1/0_122_2884_1731/master/2884.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=dc8d8dfe913b3a4229771f7da7da63dd,2022-01-26T05:00:03Z,Can the western alliance against Russia over its buildup of troops on the Ukrainian border hold together? It is a question that politicians and diplomats are increasingly grappling with amid fears th… [+7855 chars],Forgiveness,,,NEGATIVE,0.8621239066123962
159,The Guardian,Martin Pengelly,Why Abraham Lincoln’s meetings with Black Americans matter,"Jonathan White’s new book, A House Built By Slaves, takes its title from Michelle Obama and is published at a time of intense controversy over American history and its teachingJonathan White is a professor at Christopher Newport University in Virginia, a hist…",https://amp.theguardian.com/books/2022/feb/12/abraham-lincoln-race-slavery-black-americans-jonathan-white-book-michell-obama,https://i.guim.co.uk/img/media/d60eead4774c1f77dfd9d8890798ccc240bc301a/0_9_3500_2099/master/3500.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=4059bbd358995f7d9ae27e2eb1472cc7,2022-02-12T07:00:02Z,"Jonathan White is a professor at Christopher Newport University in Virginia, a historian of Abraham Lincoln and the American civil war. His new book, A House Built By Slaves, studies meetings between… [+6708 chars]",Forgiveness,,,POSITIVE,0.988646388053894
160,New York Times,Gaia Pianigiani and Elisabetta Povoledo,Retired Pope Asks Forgiveness Over Abuse Cases but Denies Wrongdoing,A report commissioned by the Roman Catholic Church in Munich had accused Benedict of mishandling at least four cases of sexual abuse by priests when he was the archbishop there.,https://www.nytimes.com/2022/02/08/world/europe/pope-benedict-abuse-germany.html,https://static01.nyt.com/images/2022/02/08/world/08vatican-abuse/08vatican-abuse-facebookJumbo.jpg,2022-02-08T13:13:47Z,"Benedict, 94, was responding to a report commissioned by the German archdiocese that investigated how the church had handled cases of sexual abuse between 1945 and 2019. Benedict, at the time Cardina… [+1219 chars]",Forgiveness,,,NEGATIVE,0.9934262037277222
161,Psychology Today,Robert Enright Ph.D.,I Am Annoyed with a Politician I Never Met. Can I Forgive Them?,"People routinely fume at politicians on the ""other side."" Is forgiveness reasonable or even possible under such circumstances?",https://www.psychologytoday.com/ca/blog/the-forgiving-life/202201/i-am-annoyed-politician-i-never-met-can-i-forgive-them,https://cdn2.psychologytoday.com/assets/styles/manual_crop_1_91_1_1528x800/public/field_blog_entry_teaser_image/2022-01/zimmytws_dreamstime_small.jpg?itok=K7ZKdQXn,2022-01-26T16:43:28Z,"The political temperatures in the United States have been rising now for years. Therefore, I was not surprised to receive the question from someone who wonders about forgiving a politician. People ca… [+6078 chars]",Forgiveness,,,NEGATIVE,0.9994983673095703
162,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",Do You Qualify For $5 Billion Of Student Loan Forgiveness?,Student loan borrowers got $5 billion of student loan forgiveness. Do you qualify?,https://www.forbes.com/sites/zackfriedman/2022/01/23/do-you-qualify-for-5-billion-of-student-loan-forgiveness/,https://imageio.forbes.com/specials-images/imageserve/61ec7bd0b2e08ee532c24ba1/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-01-23T13:30:00Z,"President Joe Biden (Photo by Chip Somodevilla/Getty Images)
Getty Images
Student loan borrowers got $5 billion student loan forgiveness. Heres how to qualify.
Heres what you need to know.
Studen… [+5136 chars]",Forgiveness,,,NEGATIVE,0.955371081829071
163,Business Insider,"rwangman@insider.com (Ryan Wangman, CEPF)",Understanding student loan interest is vital to managing your debt. Here's how it works,Your student loan interest rate will vary depending on where you borrow from. Federal rates are always fixed.,https://www.businessinsider.com/personal-finance/how-does-student-loan-interest-work,https://i.insider.com/61f2dd422fd30f0018aee36c?width=1200&format=jpeg,2022-01-28T15:36:31Z,"When borrowing money for college, some students might tend to focus on their total loan balance and allow the interest to get lost in the fine print. That can be a big mistake. Understanding your loa… [+6535 chars]",Forgiveness,,,NEGATIVE,0.5725284814834595
164,Entrepreneur,John Boitnott,How to Make Exercise an Unbreakable Habit,It's easy for busy entrepreneurs to let physical activity slide out of their weekly routine. Here's how to incorporate exercise so it becomes a habit that's hard to lose.,https://www.entrepreneur.com/article/415927,https://assets.entrepreneur.com/content/3x2/2000/1643759869-GettyImages-1319764551.jpg,2022-02-06T13:59:00Z,"Adding exercise to your daily routine is a common resolution entrepreneurs make and quickly abandon months after starting. Exercise improves mental health, boosts productivity and has countless physi… [+5878 chars]",Forgiveness,,,POSITIVE,0.9506517648696899
165,Zacks.com,Zacks Equity Research,What's in the Offing for Citizens (CFG) in Q4 Earnings?,"Citizens' (CFG) Q4 results will likely reflect fee-income growth, supported by higher card fees, and trust and investment services fees. Yet, low interest rates are likely to have hindered NII...",http://www.zacks.com/stock/news/1852880/what-s-in-the-offing-for-citizens-cfg-in-q4-earnings?cid=CS-ENTREPRENEUR-FT-analyst_blog|earnings_preview-1852880,https://assets.entrepreneur.com/providers/zacks/hero-image-zacks-413561.jpeg,2022-01-17T16:01:00Z,"Citizens Financial Group CFG is scheduled to report fourth-quarter and 2021 results on Jan 19, before the opening bell. While its quarterly earnings are expected to have improved year over year, reve… [+6927 chars]",Forgiveness,,,NEGATIVE,0.9178794026374817
166,Forbes,"Ashley Wright, Brand Contributor, 
 Ashley Wright, Brand Contributor
 https://www.forbes.com/sites/civicnation/people/ashleywright/",The Power Of The Elementary School Counselor,"I believe school counselors all possess a light that creates endless cycles of hope, love, patience, forgiveness, resilience, and perseverance.",https://www.forbes.com/sites/civicnation/2022/02/11/the-power-of-the-elementary-school-counselor/,https://imageio.forbes.com/specials-images/imageserve/620694aeca1a9bb357d9ed04/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-02-11T17:03:34Z,"The role of an elementary school counselor is one of the greatest servant leadership roles that exist in our educational system. As an elementary school counselor, I have the divine privilege to crea… [+4861 chars]",Forgiveness,,,POSITIVE,0.999352753162384
167,Forbes,"Adam S. Minsky, Senior Contributor, 
 Adam S. Minsky, Senior Contributor
 https://www.forbes.com/sites/adamminsky/",Is Student Loan Forgiveness Taxable In 2022? It’s Complicated.,"As we enter tax season, borrowers should keep in mind that in some cases, student loan forgiveness may be taxable. In other cases, it may not. And in 2022, the issue is more complicated than ever. Here’s an overview.",https://www.forbes.com/sites/adamminsky/2022/02/10/is-student-loan-forgiveness-taxable-in-2022-its-complicated/,https://imageio.forbes.com/specials-images/imageserve/62053d212a6204623e4354fc/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-02-10T16:38:33Z,"Whether student loan forgiveness is taxable may depend on a number of factors.
getty
During the last year, the Biden administration has used so-called targeted student loan forgiveness to expand re… [+7400 chars]",Forgiveness,,,NEGATIVE,0.921336829662323
168,Psychology Today,Robert Taibbi L.C.S.W.,"Why We Struggle to Forgive, and What to Do About It",The act of forgiving is often difficult because of lingering past wounds. But forgiveness is not about feeling better but clearing the obstacles that get in the way.,https://www.psychologytoday.com/us/blog/fixing-families/202202/why-we-struggle-forgive-and-what-do-about-it,https://cdn2.psychologytoday.com/assets/styles/manual_crop_1_91_1_1528x800/public/field_blog_entry_teaser_image/2022-01/chinese-676650_480.jpg?itok=G3ZXXLPC,2022-02-02T19:49:58Z,Jake can't let go of how his brother ignored him when he struggled and looked for support; Anna is still angry at how critical her mother was of her moving across the country for a new job; Sharice c… [+4167 chars],Forgiveness,,,POSITIVE,0.9930335283279419
169,Rolling Stone,Jonathan Bernstein,"Girlpool Are Still Fighting With Their Past Selves, and Winning","Avery Tucker and Harmony Tividad talk about the creative reckoning that led to their daring, confrontational new album",https://www.rollingstone.com/music/music-features/girlpool-forgiveness-interview-1287102/,https://www.rollingstone.com/wp-content/uploads/2022/01/girlpool-polaroid.jpg,2022-02-09T14:00:12Z,"When Harmony Tividad first tried recording her new song “Love333,” she was horrified. 
“It was the worst demo I’ve ever made in my entire life,” says Tividad, adding a high-pitched chirping noise by… [+6760 chars]",Forgiveness,,,POSITIVE,0.9999295473098755
170,Associated Press,Nicole Winfield,"Retired pope asks pardon for abuse, but admits no wrongdoing...","ROME (AP) — Retired Pope Benedict XVI asked forgiveness Tuesday for any “grievous faults"" in his handling of clergy sex abuse cases, but admitted to no personal or specific wrongdoing after an independent report criticized his actions in four cases while he w…",https://apnews.com/article/europe-religion-germany-sexual-abuse-by-clergy-sexual-abuse-3461ba1b9adfcfb884027361263f1706,https://storage.googleapis.com/afs-prod/media/5083d9ab075943f2884efe9bc9d5c5af/3000.jpeg,2022-02-08T12:16:51Z,"ROME (AP) Retired Pope Benedict XVI asked forgiveness Tuesday for any grievous faults in his handling of clergy sex abuse cases, but admitted to no personal or specific wrongdoing after an independen… [+3700 chars]",Forgiveness,,,NEGATIVE,0.5361918210983276
171,Forbes,"Adam S. Minsky, Senior Contributor, 
 Adam S. Minsky, Senior Contributor
 https://www.forbes.com/sites/adamminsky/","Biden Administration Touts $15 Billion In Student Loan Forgiveness For 675,000 Borrowers",Biden administration officials are touting $15 billion in student loan forgiveness for hundreds of thousands of borrowers during Biden’s first year in office. But will he do more?,https://www.forbes.com/sites/adamminsky/2022/01/21/biden-administration-touts-15-billion-in-student-loan-forgiveness-for-675000-borrowers/,"https://imageio.forbes.com/specials-images/imageserve/61ead321d626da2ee2db4c27/0x0.jpg?format=jpg&crop=2667,1500,x0,y69,safe&fit=crop",2022-01-21T15:49:00Z,"PARAMUS, NEW JERSEY, UNITED STATES - 2022/01/20: Secretary of Education Miguel Cardona speaks during ... [+] visit to Bergen Community College (Photo by Lev Radin/Pacific Press/LightRocket via Getty … [+5344 chars]",Forgiveness,,,NEGATIVE,0.5419759750366211
172,Politicopro.com,Michael Stratford,Dozens of Democrats demand Biden release legal memo on student debt cancellation,"Warren, Schumer and other top progressives want answers on what Education Department lawyers think about erasing large swaths of student debt.",https://subscriber.politicopro.com/article/2022/01/dozens-of-democrats-demand-biden-release-legal-memo-on-student-debt-cancellation-00002193,,2022-01-26T14:21:42Z,Biden has been publicly skeptical of broad student debt cancellation and questioned his legal authority to do so. White House chief of staff Ron Klain last year said that the president had tasked the… [+2474 chars],Forgiveness,,,POSITIVE,0.929549515247345
173,Forbes,"Adam S. Minsky, Senior Contributor, 
 Adam S. Minsky, Senior Contributor
 https://www.forbes.com/sites/adamminsky/","Student Loan Forgiveness: ‘We’re Going To Win’ Says Top Democrat, As Poll Shows Broad Support For Debt Cancellation","While the debate over student loan forgiveness continues in Washington, a new poll released this week found broad support for at least some student debt cancellation.",https://www.forbes.com/sites/adamminsky/2022/02/15/student-loan-forgiveness-were-going-to-win-says-top-democrat-as-poll-shows-broad-support-for-debt-cancellation/,"https://imageio.forbes.com/specials-images/imageserve/620bbfb48ef5c1da5443f3ca/0x0.jpg?format=jpg&crop=717,403,x0,y0,safe&fit=crop",2022-02-15T15:08:43Z,"UNITED STATES - FEBRUARY 8: Senate Majority Leader Charles Schumer, D-N.Y., speaks during a news ... [+] conference. (Tom Williams/CQ-Roll Call, Inc via Getty Images)
CQ-Roll Call, Inc via Getty Ima… [+5672 chars]",Forgiveness,,,NEGATIVE,0.7178227305412292
174,Pitchfork,Allison Hussey,Margo Price Announces New Memoir Maybe We’ll Make It,The book covers her early years as a singer-songwriter and arrives this fall,https://pitchfork.com/news/margo-price-announces-new-memoir-maybe-well-make-it/,"https://media.pitchfork.com/photos/6205a7b9d8bc62857b465a64/16:9/w_1280,c_limit/margoprice_GettyImages-1337054504.jpg",2022-02-11T00:08:46Z,"Margo Price has a memoir on the way. Its titled Maybe Well Make It, and it covers her early career as a singer-songwriter. Its out October 4 via the University of Texas Press as part of the American … [+1229 chars]",Forgiveness,,,POSITIVE,0.949478268623352
175,The Guardian,Lauren Gambino in Washington,‘We have to fight back’: can Joe Biden recover before the midterms?,"As the president seeks to reset course, a booming economy and receding pandemic reveal encouraging signsSnow fell lightly as Joe Biden stared into the wooded hollow where, just hours before he arrived in Pittsburgh, a half-century old bridge had collapsed. It…",https://amp.theguardian.com/us-news/2022/jan/29/joe-biden-midterm-elections-ratings-pittsburgh-bridge-collapse-infrastructure,https://i.guim.co.uk/img/media/fd13f77fcb56e05d40aa3de963951b43b99c0802/0_400_6000_3600/master/6000.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=d6dbcb02a11e4f8e70c008480d6f7115,2022-01-29T15:58:02Z,"Snow fell lightly as Joe Biden stared into the wooded hollow where, just hours before he arrived in Pittsburgh, a half-century old bridge had collapsed. It was a dramatic illustration of what had bro… [+10052 chars]",Forgiveness,,,NEGATIVE,0.981273889541626
176,Brooklyn Vegan,Amanda Hatfield,"Girlpool announce new LP 'Forgiveness,' share ""Lie Love Lullaby"" video","Girlpool are back with their first album since 2019’s ’What Chaos is Imaginary’
Continue reading…",https://www.brooklynvegan.com/girlpool-announce-new-lp-forgiveness-share-lie-love-lullaby-video/,https://townsquare.media/site/838/files/2022/01/attachment-girlpool-amaliairons.jpg?w=1200&h=0&zc=1&s=0&a=t&q=89,2022-01-19T14:00:40Z,"Los Angeles duo Girlpool returned in December with a new single, ""Faultline,"" and they've now revealed that it's from their new album, Forgiveness, due out April 29 via ANTI-. It's their fourth LP an… [+1544 chars]",Forgiveness,,,POSITIVE,0.967766284942627
177,The FADER,David Renshaw,"Girlpool announce new album, share “Lie Love Lullaby”",Girlpool will release their fourth album Forgiveness on April 29.,https://www.thefader.com/2022/01/19/girlpool-forgiveness-lie-love-lullaby,"https://thefader-res.cloudinary.com/private_images/c_limit,w_1024/c_crop,h_533,w_1024,x_0,y_43,f_auto,q_auto:eco/Girlpool_-_Forgiveness_Press_Photo_Credit_to_Amalia_Irons_gkka7t/Girlpool_-_Forgiveness_Press_Photo_Credit_to_Amalia_Irons_gkka7t.jpg",2022-01-19T14:59:07Z,"Girlpool have confirmed details of their new album Forgiveness. The album, Avery Tucker and Harmony Tividad's fourth together, is due on April 29 via Anti-. A video for new song ""Lie Love Lullaby"" is… [+920 chars]",Forgiveness,,,POSITIVE,0.6250803470611572
178,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/","Student Loans May Be Cancelled, But Not For These Members Of Congress",Student loans could get cancelled for members of Congress? Not so fast.,https://www.forbes.com/sites/zackfriedman/2022/01/31/student-loans-may-be-cancelled-but-not-for-these-members-of-congress/,"https://imageio.forbes.com/specials-images/imageserve/60f45c6fa5312b1fe411814f/0x0.jpg?format=jpg&crop=2683,1509,x0,y0,safe&fit=crop",2022-01-31T13:30:00Z,"President Joe Biden (Photo by SAUL LOEB/AFP via Getty Images)
AFP via Getty Images
Student loans may be cancelled, but not for these members of Congress.
Heres what you need to know.
Student Loan… [+3650 chars]",Forgiveness,,,NEGATIVE,0.9679995775222778
179,Due.com,Deanna Ritchie,How Outsourcing Financial Busywork Can Save Your Business Money,"No matter what kind of business you run, staying on top of your finances is critical to keep growing in the short term, and over the long haul. For example,...",https://due.com/blog/save-your-business-money/,https://assets.entrepreneur.com/providers/due/hero-image-due-416115.jpeg,2022-01-31T20:00:54Z,"No matter what kind of business you run, staying on top of your finances is critical to keep growing in the short term, and over the long haul. For example, research from SCORE found that cash flow p… [+9148 chars]",Forgiveness,,,POSITIVE,0.9878019690513611
180,Forbes,"Adam S. Minsky, Senior Contributor, 
 Adam S. Minsky, Senior Contributor
 https://www.forbes.com/sites/adamminsky/",Don’t Qualify For The Navient Student Loan Settlement? Here Are Some Options.,"Under the terms of the Navient student loan settlement, some borrowers will be eligible for student loan forgiveness or restitution. But many borrowers won’t qualify. Here’s what you need to know.",https://www.forbes.com/sites/adamminsky/2022/01/18/dont-qualify-for-the-navient-student-loan-settlement-here-are-some-options/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F61e707510c23128797c3301b%2F0x0.jpg,2022-01-18T18:35:17Z,Fishers - Circa May 2017: Navient Corporation Indianapolis Location. Navient recently reached a ... [+] settlement agreement with several state attorneys general to resolve claims alleging unfair and… [+6555 chars],Forgiveness,,,NEGATIVE,0.9820039868354797
181,Forbes,"Adam S. Minsky, Senior Contributor, 
 Adam S. Minsky, Senior Contributor
 https://www.forbes.com/sites/adamminsky/",Will Discharging Student Loans In Bankruptcy Get Easier? Biden Administration Sends Mixed Messages,"Student loan borrowers hoping to have an easier path to student loan forgiveness through bankruptcy have been receiving conflicting messages from the Biden administration about what, if any, reforms may be coming.",https://www.forbes.com/sites/adamminsky/2022/02/11/will-discharging-student-loans-in-bankruptcy-get-easier-biden-administration-sends-mixed-messages/,"https://imageio.forbes.com/specials-images/imageserve/62067a36b689ad84b710af61/0x0.jpg?format=jpg&crop=3869,2176,x0,y0,safe&fit=crop",2022-02-11T15:10:07Z,"WASHINGTON, DC - JANUARY 20: U.S. Secretary of Education Miguel Cardona speaks during the 90th ... [+] Winter Meeting of USCM on January 20, 2022 in Washington, DC. (Photo by Alex Wong/Getty Images)… [+7501 chars]",Forgiveness,,,NEGATIVE,0.9995463490486145
182,Forbes,"Adam S. Minsky, Senior Contributor, 
 Adam S. Minsky, Senior Contributor
 https://www.forbes.com/sites/adamminsky/",Student Loan Forgiveness Expansion: Biden Official Warns Loan Companies Of ‘Consequences’ For Misleading Borrowers,"As the Biden administration’s expansion of a key student loan forgiveness program kicks into high gear, federal regulators are starting to hear complaints from borrowers about servicers misleading them.",https://www.forbes.com/sites/adamminsky/2022/01/27/student-loan-forgiveness-expansion-biden-official-warns-loan-companies-of-consequences-for-misleading-borrowers/,https://imageio.forbes.com/specials-images/imageserve/61f2bf3ac8da96063faa4d82/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-01-27T15:59:55Z,"FILE - In this May 8, 2019, file photo, former Federal Trade Commission commissioner Rohit Chopra ... [+] testifies before Congress. Chopra now leads the Consumer Financial Protection Bureau (CFPB). … [+6537 chars]",Forgiveness,,,NEGATIVE,0.9851875305175781
183,Forbes,"Adam S. Minsky, Senior Contributor, 
 Adam S. Minsky, Senior Contributor
 https://www.forbes.com/sites/adamminsky/",Untangling Student Loan Forgiveness: Who Qualifies For Three Complicated Programs For Public Service Workers,"A popular federal student loan forgiveness program for borrowers working in public service careers has undergone multiple changes. Determining eligibility, and figuring out how to apply, can be a full-time job itself. Here's a breakdown.",https://www.forbes.com/sites/adamminsky/2022/02/08/untangling-student-loan-forgiveness-who-qualifies-for-three-complicated-programs-for-public-service-workers/,https://imageio.forbes.com/specials-images/imageserve/62027f27b9fb7138b9f919e8/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-02-08T14:48:38Z,"US President Joe Biden speaks during a joint press conference in the East Room of the White House in ... [+] Washington, DC, on February 7, 2022. (Photo by Brendan SMIALOWSKI / AFP) (Photo by BRENDAN… [+6517 chars]",Forgiveness,,,NEGATIVE,0.989535927772522
184,Forbes,"Adam S. Minsky, Senior Contributor, 
 Adam S. Minsky, Senior Contributor
 https://www.forbes.com/sites/adamminsky/","One Million Borrowers May Benefit From Expanded Student Loan Forgiveness Starting This Month, Says Biden Official","More than a million student loan borrowers could benefit from recent changes to a key student loan forgiveness program starting this month, a Department of Education official told borrowers this week.",https://www.forbes.com/sites/adamminsky/2022/02/11/one-million-borrowers-may-benefit-from-expanded-student-loan-forgiveness-starting-this-month-says-biden-official/,"https://imageio.forbes.com/specials-images/imageserve/6206a75f8bad546a93d9ed04/0x0.jpg?format=jpg&crop=3000,1687,x0,y0,safe&fit=crop",2022-02-11T18:17:37Z,"WASHINGTON, DC - Richard Cordray, pictured here as nominee for director of the Consumer Financial ... [+] Protection Bureau, on March 12, 2013 in Washington, DC. Cordray now serves as Chief Operating… [+6614 chars]",Forgiveness,,,NEGATIVE,0.7877430319786072
185,Forbes,"Adam S. Minsky, Senior Contributor, 
 Adam S. Minsky, Senior Contributor
 https://www.forbes.com/sites/adamminsky/","Student Loan Income Based Repayment Is Broken, Say Advocates. Here’s Their Plan For Biden To Fix It.","A broad coalition of advocacy organizations on Wednesday demanded that President Biden enact sweeping, immediate reforms to federal student loan income based repayment programs and bring millions of borrowers closer to obtaining student loan forgiveness.",https://www.forbes.com/sites/adamminsky/2022/02/09/student-loan-income-based-repayment-is-broken-say-advocates-heres-their-plan-for-biden-to-fix-it/,https://imageio.forbes.com/specials-images/imageserve/6203f06614c1fdeff719b414/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-02-09T16:50:14Z,"WASHINGTON, DC - FEBRUARY 08: U.S. President Joe Biden delivers remarks during an event in the South ... [+] Court Auditorium at the Eisenhower Executive Office Building on February 08, 2022 in Washi… [+7546 chars]",Forgiveness,,,NEGATIVE,0.7373961806297302
186,Forbes,"Adam S. Minsky, Senior Contributor, 
 Adam S. Minsky, Senior Contributor
 https://www.forbes.com/sites/adamminsky/","Biden May Be “Making A Decision Now” On Student Loan Cancellation, Says Key Senator","Advocates for student loan borrowers, and their allies in Congress, are continuing their campaign to convince President Biden to enact widespread student loan forgiveness. And the issue may be coming to a head soon, at least according to one key senator.",https://www.forbes.com/sites/adamminsky/2022/01/26/biden-may-be-making-a-decision-now-on-student-loan-cancellation-says-key-senator/,https://imageio.forbes.com/specials-images/imageserve/61f16b97ce2697a1b60777dc/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-01-26T15:44:14Z,"US President Joe Biden speaks as he meets with members of his administration on efforts to lower ... [+] prices for working families at the East room of the White House, in Washington, DC on January … [+7372 chars]",Forgiveness,,,POSITIVE,0.7822783589363098
187,/FILM,Jason Scott,The 14 Best Moments In Encanto Ranked,"""Encanto"" pulses with a tremendous amount of heart. It's among Disney's most enchanting offerings in recent years — largely because of its immersive animation and musical vibrancy. The animated feature is co-directed by Byron Howard and Jared Bush (who co-wro…",https://www.slashfilm.com/750190/the-best-moments-in-encanto-ranked/,https://www.slashfilm.com/img/gallery/the-14-best-moments-in-encanto-ranked/l-intro-1643384476.jpg,2022-01-28T18:30:05Z,"""Encanto"" pulses with a tremendous amount of heart. It's among Disney's most enchanting offerings in recent years largely because of its immersive animation and musical vibrancy. The animated feature… [+1159 chars]",Forgiveness,,,POSITIVE,0.9999222755432129
